Osetra Seafood & Steaks,Baked Potatoes,27
Osetra Seafood & Steaks,Baked apples & whipped cream,23
Osetra Seafood & Steaks,Stewed apricots & prunes,5
Curadero,Salzmakrele,24
Curadero,Beefsteak,11
Curadero,Geback. Labskaus,11
Curadero,Gekochter Reis,17
Level Four Pool Deck & Lounge,Sardellen,30
Level Four Pool Deck & Lounge,Anchovis,22
Level Four Pool Deck & Lounge,Delikatess Haringe,4
Level Four Pool Deck & Lounge,Aal in Gallert,10
Lager Tap House,Mutton Chops & Chips,17
Lager Tap House,Rotwurst,1
Lager Tap House,Sulze,20
Lager Tap House,Leberwurst,6
Ogawashi,Gekochter Yorkshire Schinken,13
Ogawashi,Beef steak, Onion Sauce,24
Ogawashi,Piccalilly,28
Ogawashi,Salzgurken,5
The Melting Pot,Sardelles,25
The Melting Pot,Fried Tom Cod,21
The Melting Pot,Heat Roll,22
The Melting Pot,Pickled Herrings,14
Vin de Syrah,Brawn,8
Vin de Syrah,Black Sausage,4
Vin de Syrah,Liver-sausage,2
Vin de Syrah,Smoked beef,8
Star Club,Boiled Yorkshire ham,24
Star Club,Stewed Pineapple and Rice,30
Star Club,Pickled cucumbers,28
Star Club,Stewed Prunes and Rice,6
Silverado Night Club,T. Hennessy & Co's Cognac,9
Silverado Night Club,Oysters a la Poulette,1
Silverado Night Club,Vermicelli Pudding,27
Silverado Night Club,Sirloin Steaks with Mushrooms,1
Eloy Bar PMU Dallas,Pork Chops, Breaded Sauce Diable,30
Eloy Bar PMU Dallas,Old Pepper Whiskey,19
Eloy Bar PMU Dallas,Sausages,4
Eloy Bar PMU Dallas,Madeira Cake,6
WXYZ Bar,Rock and Rye,13
WXYZ Bar,Indian Muffins,22
WXYZ Bar,Old Crow Whiskey,13
WXYZ Bar,Tea, Coffee and Chocolate,15
City Hall Bistro,PrÃ¼nellen- & Pflaumen-Kompott,29
City Hall Bistro,Applejack,26
City Hall Bistro,Hominy Fritters,20
City Hall Bistro,Fine Holland Gin,5
Harwood Tavern Sports Bar - The Best Patio In Downtown Dallas,Old Tom Gin,3
Harwood Tavern Sports Bar - The Best Patio In Downtown Dallas,Raspberries,9
Harwood Tavern Sports Bar - The Best Patio In Downtown Dallas,Home Made Wild Cherry Bitters,13
Harwood Tavern Sports Bar - The Best Patio In Downtown Dallas,Kidney Saute, Madeira,21
District,Vermouth,26
District,Hohlhippen,5
District,Hostetter Bitters,28
District,Booker's Bitters,26
Midnight Rambler,Boonerkamp Bitters,4
Midnight Rambler,Pork Chop,1
Midnight Rambler,Gilka Kummel,18
Midnight Rambler,Rhine Wine,24
CBD Provisions,Lobster Croquettes ,7
CBD Provisions,Claret,21
CBD Provisions,Milk Punch,23
CBD Provisions,Milk Punch with egg,15
Iron Cactus Mexican Restaurant and Margarita Bar,Claret Punch,22
Iron Cactus Mexican Restaurant and Margarita Bar,Mignon Fillet a la aux Gourmets,16
Iron Cactus Mexican Restaurant and Margarita Bar,Manhattan Cocktail,11
Iron Cactus Mexican Restaurant and Margarita Bar,Calfs Liver Bordelaise,11
Waterproof,Minced Turkey, on Toast,17
Waterproof,Broiled Sirloin Steak,12
Waterproof,Fried Ham (to order),7
Waterproof,Breakfast Bacon (to order),22
One Eyed Penguin,Soups,4
One Eyed Penguin,Fish,12
One Eyed Penguin,Kapaunenbraten,28
One Eyed Penguin,Hashed Turkey en Bordura,4
City Tavern,Potato Cake,7
City Tavern,Entrees,5
City Tavern,Kopf-Salat,27
City Tavern,Gries-Pudding,20
The Mitchell,Anchovies on Toast,21
The Mitchell,Obst,15
The Mitchell,Nachtisch,8
The Mitchell,Caviar on Toast,15
Bourbon & Banter,Lyon Sausage,5
Bourbon & Banter,Potage a la creme d'asperges,29
Bourbon & Banter,Consomme a la royale,7
Bourbon & Banter,Lamb chops a la Villeroi,18
The Crafty Irishman Public House,Sliced beans a l'anglaise,17
The Crafty Irishman Public House,Hotch potch of ox-tails,28
The Crafty Irishman Public House,Roast capon,24
The Crafty Irishman Public House,Puree of Artichokes a la Conde,11
Press Box Grill,Tutti-frutti ice cream,11
Press Box Grill,Marchpane pastry,22
Press Box Grill,Dessert,19
Press Box Grill,Roastbeef,26
Wild Salsa,Tutti-frutti Rahmeis,28
Wild Salsa,Marzipan-Geback,25
Wild Salsa,Rostbraten,18
Wild Salsa,Dauphine Kartoffeln,22
The Woolworth,Lambs' Liver with Eastern Bacon,29
The Woolworth,Oyster Omelettes,25
The Woolworth,Soup Ã  la crÃ©cy with sago,5
The Woolworth,Sweet Pickles,13
Green Door Public House,G. H. Mumm's Extra Dry,21
Green Door Public House,Grilled chicken,30
Green Door Public House,Piper Heidsieck,30
Green Door Public House,Pork Sausages, Fried Apples,19
Ravenna-Italian Grille & Bar,Grilled York Ham,21
Ravenna-Italian Grille & Bar,Fried and Boiled Potatoes,4
Ravenna-Italian Grille & Bar,New Potatoes Saute,24
Ravenna-Italian Grille & Bar,Delmonico steak,13
4th St Pizza Co,Cornet wafers,10
4th St Pizza Co,baked or mashed potatoes,24
4th St Pizza Co,Fricassee of veal,29
4th St Pizza Co,Fresh English lobster, mayonnaise,22
Liquid,Caviare,17
Liquid,Beeftongue,29
Liquid,Bermuda potatoes,8
Liquid,Sablath sausage,27
Flames Eatery & Bar,Smoked Westphalian ham,13
Flames Eatery & Bar,Mixed-pickles,9
Flames Eatery & Bar,Fry in butter,18
Flames Eatery & Bar,Salad: Potato, Chicory,19
ENSO Bar & Nightclub,Cheese: Swiss, Cream, Chester,23
ENSO Bar & Nightclub,Consomme a la princesse,14
ENSO Bar & Nightclub,Creamed toast,6
ENSO Bar & Nightclub,Ham,16
SmokeEaters Hot Wings,Peas,15
SmokeEaters Hot Wings,Mutton Chops, Plain or with Tomato Sauce,14
SmokeEaters Hot Wings,Saute Potatoes,22
SmokeEaters Hot Wings,Tomato,16
ISO Beers Beer Bar & Bottle Shop,Cheddar,13
ISO Beers Beer Bar & Bottle Shop,Boiled Slices Codfish Vinaigrette Sauce,13
ISO Beers Beer Bar & Bottle Shop,Jerez,28
ISO Beers Beer Bar & Bottle Shop,Sauces in Variety (each),3
Dive Bar,Oporto,18
Dive Bar,Fried Perch, Sauce Figaro,5
Dive Bar,Moscatel,21
Dive Bar,Scallops,26
Chacho's,Lemonade,10
Chacho's,Soda Water,15
Chacho's,Anchovy Salad,16
Chacho's,Leon de Oro,25
San Patricios,Ginger Ale,22
San Patricios,New Dill Pickles,11
San Patricios,Small Soda Water,19
San Patricios,Toluca Pilsner,28
Tangerine Hookah Bar,Id. extra,5
Tangerine Hookah Bar,Geraucherte Haringe,29
Tangerine Hookah Bar,Beefsteak, gerostet & gebraten,16
Tangerine Hookah Bar,Cuauhtemoc,23
Loft Bar & Bistro,Frankfurter Wurst, Meerettig,15
Loft Bar & Bistro,Carta blanca,13
Loft Bar & Bistro,Bock Toluca,22
Loft Bar & Bistro,Mumm, Extra dry,26
The Cinebar,Chablis,4
The Cinebar,Chateau d' Yquem,21
The Cinebar,Liebfraumilch,2
The Cinebar,Roast,16
M Asian Fusion Restaurant,Chicken with Okra,16
M Asian Fusion Restaurant,Sirloin of Beef, Dish Gravy,9
M Asian Fusion Restaurant,Barolo,16
M Asian Fusion Restaurant,Leg of Mutton,16
San Jose Bar & Grill,Vegetables,9
San Jose Bar & Grill,Stewed Celery,16
San Jose Bar & Grill,Marsala,13
San Jose Bar & Grill,Id. Vergine,6
Tres Gringos Cabo Cantina,Falerno,7
Tres Gringos Cabo Cantina,Cup of Consomme,8
Tres Gringos Cabo Cantina,Amarena di Siracusa,2
Tres Gringos Cabo Cantina,SADDLE ROCKS,30
Bar Safe Interactive,Hors d'Oeuvres,21
Bar Safe Interactive,Croute-au-Pot,2
Bar Safe Interactive,TEA AND COFFEE.,26
Bar Safe Interactive,Olives,28
40 Thieves Hookah Lounge San Jose,HAMBURGER ROAST,4
40 Thieves Hookah Lounge San Jose,S. Estephe,14
40 Thieves Hookah Lounge San Jose,Pea Soup,9
40 Thieves Hookah Lounge San Jose,Leognan,18
Cloudz Hookah Lounge,Cup of Clam Broth,2
Cloudz Hookah Lounge,Cantenac,22
Cloudz Hookah Lounge,Consomme,21
Cloudz Hookah Lounge,Broiled Halibut Steak, Maitre D'Hotel,21
Fuz Bar & Grill,English Beefsteak Pie,2
Fuz Bar & Grill,Chateau Margaux,23
Fuz Bar & Grill,Soft Clams a la Manhattan,24
Fuz Bar & Grill,Tenderloin Of Beef, Bretonne ,5
Nomikai,Small Tenderloin SautÃ©, Mushrooms,25
Nomikai,Lamb with Green Peas,16
Nomikai,Lamb Chops SautÃ©, with Peas,21
Nomikai,Mulligatawny,24
Knife and fork,Pork, Apple Sauce,30
Knife and fork,Turkey, Cranberry Sauce,22
Knife and fork,Shad Roe with Bacon,21
Knife and fork,Soft Shell Crabs,15
Shiner's Saloon,Iced Tea of Coffee,13
Shiner's Saloon,Turkish Coffee,26
Shiner's Saloon,Halibut,15
Shiner's Saloon,Brissotin of Chicken, Supreme,4
Speakeasy,Tea, Pot,24
Speakeasy,Lettuce, French dressing,30
Speakeasy,Fancy Roast on Toast,28
Speakeasy,Coffee, Pot,14
Terrace59,Cream,17
Terrace59,Fruits,12
Terrace59,Bonbons,15
Terrace59,Goblet of Milk,24
BaseCamp,Cheese and Crackers,28
BaseCamp,Buttermilk,11
BaseCamp,Lanoire,13
BaseCamp,Waffles,11
Summit Austin,Preserved or Canned Fruits,3
Summit Austin,With Rum,7
Summit Austin,2 Apples,13
Summit Austin,2 Bananas,15
Floppy Disk Repair Co.,Pears, each,7
Floppy Disk Repair Co.,Bar-le-Duc,21
Floppy Disk Repair Co.,Porter House Steak for two,29
Floppy Disk Repair Co.,Compote of Assorted Fruits,14
Chinatown Downtown,Chocolate Bavaroesa con pan,24
Chinatown Downtown,Cafe o te taza chica ,6
Chinatown Downtown,Chocolate a la Espanola con mollete,29
Chinatown Downtown,Leche sola, copa,1
HandleBar,Cocoa,,23
HandleBar,Cocovena,,26
HandleBar,Biscuits,6
HandleBar,Frische Milch,10
Paragon Central Hotel & Sky Bar,Sahne,6
Paragon Central Hotel & Sky Bar,Sauce crevette,17
Paragon Central Hotel & Sky Bar,Crescents ,,27
Paragon Central Hotel & Sky Bar,Melted butter,8
Garage,Cacao,,21
Garage,Gromesquis of ham,22
Garage,Chocolade,1
Garage,LETTUCE SALAD, VINAIGRETTE,14
Frank,Kaffee,,9
Frank,Cauliflower a la hollandaise,3
Frank,Hafercacao,,6
Frank,MAYONNAISE OF CHICKEN,7
1886 Cafe & Bakery,Thee,27
1886 Cafe & Bakery,Omelet au gratin a la Mornay,26
1886 Cafe & Bakery,Brodchen,,21
1886 Cafe & Bakery,Roast capon, Sauce bordelaise,1
The Good Life Bar Bar,Hornchen,,17
The Good Life Bar Bar,Crovatten,27
The Good Life Bar Bar,WASHINGTON CREAM PIE,11
The Good Life Bar Bar,Hashed browned potatoes,18
The Capital Grille,Mirabelles,25
The Capital Grille,Ingwer,1
The Capital Grille,Kalt:,27
The Capital Grille,Lettuce- & Cucumber salad,20
Manuel's,Sablath-sausage,19
Manuel's,Rindszunge,6
Manuel's,Souffle of lemon,19
Manuel's,Eier au jus,10
Swift's Attic,Macaroon pastry,28
Swift's Attic,NEW YORK ICE CREAM,9
Swift's Attic,Spiegeleier,10
Swift's Attic,ASSORTED CAKE,5
Parker Jazz Club,Verlorene Eier,26
Parker Jazz Club,SELECTED NUTS,28
Parker Jazz Club,ROQUEFORT CHEESE,24
Parker Jazz Club,Eierkuchen a la raspail,7
Elephant Room,TOASTED WAFERS,23
Elephant Room,Potatoes a l'Anna,4
Elephant Room,Pfannkuchen,26
Elephant Room,Clam Chowder,26
Highland Lounge,ENGLISH BREAKFAST TEA,24
Highland Lounge,OMELETTES, PLAIN, WITH HAM, PARSLEY, JELLY OR RUM,8
Highland Lounge,GREEN TEA,30
Highland Lounge,Extra,2
Nicky Blaine's Cocktail Lounge,Cafe Turque,6
Nicky Blaine's Cocktail Lounge,Iced coffee,7
Nicky Blaine's Cocktail Lounge,Iced tea,21
Nicky Blaine's Cocktail Lounge,Extra coffee (made on the table) Java, Mocha, Maracaibo or Mexican, demi-tasse,18
QDOBA Mexican Eats,Gorgonzola,4
QDOBA Mexican Eats,Brie,29
QDOBA Mexican Eats,Neufchatel,14
QDOBA Mexican Eats,Swiss,30
Rock Bottom Restaurant & Brewery,Broiled Striped Bass,7
Rock Bottom Restaurant & Brewery,Broiled Finnan Haddie,10
Rock Bottom Restaurant & Brewery,Broiled Smoked Salmon,28
Rock Bottom Restaurant & Brewery,Frutas,18
The Capital Grille,Oysters, half shell,8
The Capital Grille,Rabanos,10
The Capital Grille,Ostiones a la Pulette,9
The Capital Grille,Beefsteak con mushrooms,26
Winner’s Circle Pub  Grille & OTB,Little Neck clams, half shell,29
Winner’s Circle Pub  Grille & OTB,Steamed clams,15
Winner’s Circle Pub  Grille & OTB,Soft Clams,2
Winner’s Circle Pub  Grille & OTB,Lobster, plain,27
Tastings - A Wine Experience,Mutton Chops.,29
Tastings - A Wine Experience,Ham or Bacon and One Egg,18
Tastings - A Wine Experience,Fried Country Sausage and Buckwheat Pancakes,11
Tastings - A Wine Experience,Choice of Toast, Hot Rolls or French Bread,4
Buffalo Wild Wings,Hunter Old Rye,10
Buffalo Wild Wings,Old Irish,13
Buffalo Wild Wings,Scotch,10
Buffalo Wild Wings,Hackley's Sour Mash,6
McCormick & Schmick's Seafood & Steaks,Orient Pure Rye,24
McCormick & Schmick's Seafood & Steaks,Filet Mignons Saute, Lyonnaise Potatoes,13
McCormick & Schmick's Seafood & Steaks,Yorkshire Schinken & Speck,26
McCormick & Schmick's Seafood & Steaks,Holland Gin,2
Champps,Old Jamaica Rum,8
Champps,Raw on the shell, large, dozen,9
Champps,Broiled sardines on toast,14
Champps,Medford Rum,8
120 West,Antediluvian,1
120 West,Steamed,13
120 West,Stew,29
120 West,Virginia Club,28
Weber Grill Restaurant,Saddle Rocks, raw on shell,21
Weber Grill Restaurant,Saddle Rock fry or broil,23
Weber Grill Restaurant,Orange Bitters,12
Weber Grill Restaurant,Saddle Rock stew,3
Napolese,Sweetbreads Saute on Toast, with Mushrooms,22
Napolese,Creme de Cacao,17
Napolese,Creme Yvette,30
Napolese,Maraschino,15
Kelly's Cajun Grill," yellow,21
Kelly's Cajun Grill,Benedictine,11
Kelly's Cajun Grill,Anisette,26
Kelly's Cajun Grill,Fillet of turtle with truffles,20
Granite City Food & Brewery,Beefsteak, broiled & fried,12
Granite City Food & Brewery,Francfort sausage, horse-radish,27
Granite City Food & Brewery,Veal steak a la Holstein,19
Granite City Food & Brewery,Sirloin steak aux cepes,1
Pearl Street Pizzeria & Pub,Eggs au jus,13
Pearl Street Pizzeria & Pub,Extra sirloin steak,21
Pearl Street Pizzeria & Pub,Poached eggs,23
Pearl Street Pizzeria & Pub,Omelet a la raspail,21
ICON Lounge,Brandy peaches,14
ICON Lounge,Kummel,7
ICON Lounge,Creme de Menthe,8
ICON Lounge,Pousse Cafe,23
Coaches Tavern,Kirschwasser,16
Coaches Tavern,CORDIALS,28
Coaches Tavern,Beers on Draught,5
Coaches Tavern,WURZBURGER, Imported,13
Hard Rock Cafe,Brandy prunes,17
Hard Rock Cafe,Brandy figs,17
Hard Rock Cafe,Clam Soup,23
Hard Rock Cafe,PILSNER,11
O'Reilly's Irish Bar,Fruit salad,17
O'Reilly's Irish Bar,Guava jelly,10
O'Reilly's Irish Bar,Creole figs,4
O'Reilly's Irish Bar,English plum pudding,12
Rebar Indy,Broiled Fresh Mackerel, Saratoga Chips,20
Rebar Indy,Rochester, Rienzi, Imperial Beer,11
Rebar Indy,St. Louis Beer, Lemp's,30
Rebar Indy,Imported Culmbacher,13
kava bar,Bass Ale, Dog's Head,22
kava bar,Guinness's Stout,11
kava bar,Allsopp's India Pale Ale,7
kava bar,Evan's India Pale Ale,11
Café Nola,Ginger Ale, Domestic,23
Café Nola,Ginger Ale, Imported,14
Café Nola,Sarsaparilla,5
Café Nola,Plain Soda,25
Burrito Gallery Downtown,White Rock,29
Burrito Gallery Downtown,Apollinaris Water,21
Burrito Gallery Downtown,Best Brandy,22
Burrito Gallery Downtown,Brandy,16
Indochine Downtown,Ruedesheimer Berg,21
Indochine Downtown,PORT,14
Indochine Downtown,BURGUNDY,16
Indochine Downtown,Queen's,19
Super Food And Brew,Cockburn,14
Super Food And Brew,Vino de Pasto,17
Super Food And Brew,Amontillado,27
Super Food And Brew,Chateau Yquem,17
The Volstead,Barsac,5
The Volstead,Sauternes (Barton & Guestier),29
The Volstead,Sauterne,11
The Volstead,Clos de Vougeot,24
Breezy Jazz Club,Corton, F. Chauvenet, 1878,18
Breezy Jazz Club,The,11
Breezy Jazz Club,Exclusively ,4
Breezy Jazz Club,Nuits,8
Zodiac Bar & Grill,Pommard,28
Zodiac Bar & Grill,This,17
Zodiac Bar & Grill,side,28
Zodiac Bar & Grill,Macon,19
Cocktails Martinis Lounge,Chateau Leoville,5
Cocktails Martinis Lounge,Chateau La Rose,7
Cocktails Martinis Lounge,St. Julien (Barton & Guestier),21
Cocktails Martinis Lounge,Floirac (Barton & Guestier),30
Dos Gatos,Medoc (Barton & Guestier),30
Dos Gatos,Medoc,12
Dos Gatos,St. Estephe,6
Dos Gatos,Cabinet Riesling (white wine),5
De Real Ting Café,Pony Claret, half pints,23
De Real Ting Café,Cook's Imperial,8
De Real Ting Café,Delmonico..... half pint,16
De Real Ting Café,Ruinart Brut,16
Spliffs Gastropub,Moet & Chandon,9
Spliffs Gastropub,Veuve Clicquot, Yellow Label,2
Spliffs Gastropub,Pommery & Greno, Sec,3
Spliffs Gastropub,G. H. Mumm & Co., Extra Dry,23
The Elbow,Geo. Goulet, Ay Brut, 1884,11
The Elbow,WINE LIST,19
The Elbow,with onions,25
The Elbow,with mushrooms,9
Cowford Chophouse,Small pot [cup],21
Cowford Chophouse,Hamburg steak, onions,4
Cowford Chophouse,Macaroni croquettes,23
Cowford Chophouse,Double porterhouse steak,8
Bay Street Bar and Grill,Oysters au gratin,30
Bay Street Bar and Grill,Broiled half spring chicken on toast,28
Bay Street Bar and Grill,Bacon, broiled or fried,25
Bay Street Bar and Grill,Beechnut ham, broiled or fried,8
D&G Deli and Grill,Broiled or deviled kidneys on toast,25
D&G Deli and Grill,Spring lamb chops (3), broiled,21
D&G Deli and Grill,tomato sauce,23
D&G Deli and Grill,Welsh rarebit,11
The River Club,English mutton chops, brace,13
The River Club,single,2
The River Club,Frizzled beef with scrambled eggs,3
The River Club,Crescents,15
The Justice Pub,Cold:,20
The Justice Pub,Eggs,28
The Justice Pub,Rice,24
The Justice Pub,Rinones Saute,23
Element Bistro & Craft Bar,Panesitos,2
Element Bistro & Craft Bar,Tostadas,22
Element Bistro & Craft Bar,Molletes de maiz,5
Element Bistro & Craft Bar,Frituras de trigo,3
Kala Bar,Frituras de maiz blanco,9
Kala Bar,Picadillo de carne de familia,16
Kala Bar,Costillas de cerdo en salsa Diable,8
Kala Bar,Tenderloin steak a la Bordelaise,18
Cocktails & Bone Marrow,Tenderloin steak a la Bearnaise,10
Cocktails & Bone Marrow,Broiled spring chicken half,13
Cocktails & Bone Marrow,Philadelphia squab,21
Cocktails & Bone Marrow,Roast chicken,20
Minas Brazilian,Extra sirloin steak mushrooms,21
Minas Brazilian,Porterhouse steak mushrooms,22
Minas Brazilian,Lamb chops (3),20
Minas Brazilian,English mutton chop,3
Hazel Southern Bar & Kitchen,Grouse,3
Hazel Southern Bar & Kitchen,Partridge,3
Hazel Southern Bar & Kitchen,Cold,24
Hazel Southern Bar & Kitchen,English pheasant,26
Mr. Tipple's Recording Studio,Scotch grouse,18
Mr. Tipple's Recording Studio,Lobster,13
Mr. Tipple's Recording Studio,New string beans,25
Mr. Tipple's Recording Studio,New peas,4
Hotspot,Romaine,22
Hotspot,Dandelion,7
Hotspot,Corn fritters,6
Hotspot,Flageolets,29
Forgery Bar,Stuffed peppers,2
Forgery Bar,Egg plant,24
Forgery Bar,Sardine,11
Forgery Bar,Sweetbreads saute aux petits pois,17
The Beer Hall,Apple fritters glaces au rum,27
The Beer Hall,Supreme of chicken aux truffles,20
The Beer Hall,Sorbets,17
The Beer Hall,Philadelphia squab, Paysanne,24
B-Side,Fresh mushrooms in every style,13
B-Side,French string beans,19
B-Side,Schweinsfilet, Robert Sauce,1
B-Side,Cup consomme, hot or cold,21
Zuni Café,Lima beans,12
Zuni Café,French peas,3
Zuni Café,Spaghetti,22
Zuni Café,Macaroni,10
Pause Wine Bar,Sweet corn,29
Pause Wine Bar,Succotash,9
Pause Wine Bar,Eggs Scrambled a la Uncle Sam,29
Pause Wine Bar,Cepes Bordelaise,16
Hôtel Biron,Mixed Ices,17
Hôtel Biron,Cakes - Sponge, Nut, Fruit, Mixed,12
Hôtel Biron,Sweet potato,26
Hôtel Biron,Fried Veal Cutlets a la Zingara,8
Bai Thong Thai,Spinach,5
Bai Thong Thai,Banana Fritters, Sherry Wine Sauce,10
Bai Thong Thai,Whole Broiled Spring Chicken,19
Bai Thong Thai,Preserves - Wild strawberries, Raspberries, Currants, Gooseberries, Grapes,9
Rich Table,Rhode Island Turkey,9
Rich Table,Chicken (Half),20
Rich Table,Spring lamb en casserole,19
Rich Table,Cincinnati Ham, Champagne Sauce,24
Otoro Sushi,Strawberry Moscovite,19
Otoro Sushi,Horseshoe Cake,23
Otoro Sushi,Peach Pie,30
Otoro Sushi,Orange Custard Pie,19
Hayes Street Grill,Cherry Tarts,4
Hayes Street Grill,Vanilla Eclairs,12
Hayes Street Grill,Port du Salut,15
Hayes Street Grill,American,20
Linden Room,Gruyere,5
Linden Room,Stilton,1
Linden Room,Gervais,8
Linden Room,Stuffed Sweet Peppers,9
The Market Bar,Fresh Artichokes,12
The Market Bar,Philadelphia Coffee,9
The Market Bar,Beef tongue,17
The Market Bar,Salzkartoffeln,5
Sugar Lounge,Id. Lafitte,9
Sugar Lounge,Id. Leoville,2
Sugar Lounge,Id. Larose,24
Sugar Lounge,Pauillac,23
Poor Boys San Francisco Pub Tours,Chateau des Capucins,30
Poor Boys San Francisco Pub Tours,Chianti,13
Poor Boys San Francisco Pub Tours,Tennet's X X X Stout,5
Poor Boys San Francisco Pub Tours," au gratin,9
Arlequin Wine Merchant,Louis Roederer,29
Arlequin Wine Merchant,Moscato d'Asti,7
Arlequin Wine Merchant,Moet & Chandon Dry Imperial,5
Arlequin Wine Merchant,Fruit sauce,28
Plaza Restaurant and Lounge,Id. pale ale,17
Plaza Restaurant and Lounge,Fried Cods' Tongues,19
Plaza Restaurant and Lounge,Dill Pickles,21
Plaza Restaurant and Lounge,Bermuda Onions,2
Burgerim,G.H. Mumm & Co., Ex. Dry,27
Burgerim,Kalbfleisch-Frikassee,25
Burgerim,Central Salvator,28
Burgerim,Baked Boston beans,2
Ringside Café,Spaghetti, Italienne,30
Ringside Café,Rudesheimer Berg,13
Ringside Café,Baked macaroni,4
Ringside Café,Oloroso,21
Olivers,Salt mackerel $0.25,29
Olivers,Concert-Programm,17
Olivers,Brauneberger,28
Olivers,Frischer englischer Hummer,,14
The Capital Club,Mayonnaise,3
The Capital Club,Sparkling Muscatel,26
The Capital Club,Vino Chianti,3
The Capital Club,Filet of sole, Tartare,29
Cafe Napolitana Pizzeria & Bar,Sliced Veal with Noodles,14
Cafe Napolitana Pizzeria & Bar,Omelette, plain,1
Cafe Napolitana Pizzeria & Bar,Lobster, American Style, in Chafing Dish,3
Cafe Napolitana Pizzeria & Bar,Sweetbreads, Binda,20
Arepazo Latin Grill,Deviled,30
Arepazo Latin Grill,Geraucherter westfalischer Schinken,12
Arepazo Latin Grill,Mixed-pickels,20
Arepazo Latin Grill,Omelette, with tomatoes,29
Mo Joe Lounge,Salat: Kartoffel- Endivien-,5
Mo Joe Lounge,Omelette, with bacon,27
Mo Joe Lounge,Kase: Schweizer-, Rahm-, Chester-,21
Mo Joe Lounge,Eggs scrambled with frizzled beef,2
Cup o’ Joe Downtown,Eggs scrambled with asparagus tips,4
Cup o’ Joe Downtown,Eggs scrambled with truffles,22
Cup o’ Joe Downtown,Pitcher of cream,5
